category	field_key	display_name	value	unit	source_api	source_detail	scan_scope	ms_level	representative_scan	raw_label_or_line	parse_status	confidence	matches_reference	notes
trailer_extra	trailer.value.49	Trailer extra value summary: PS Inj. Time (ms)	0.320; 11.363; 12.045; 12.144; 12.246; 12.308; 12.883; 13.003; 13.072; 13.316; 14.074; 14.159; 14.688; 15.058; 15.535; 16.166; 16.527; 16.534; 16.602; 17.121; 17.708; 17.825; 17.827; 18.483; 18.606; 19.402; 19.524; 19.642; 19.660; 19.748; 19.784; 20.082; 20.495; 20.720; 20.908; 21.441; 21.499; 21.831; 21.893; 22.170; 22.641; 22.974; 22.975; 23.184; 23.317; 23.566; 24.774; 25.000; 4.595; 5.750; numeric_min=0.129; numeric_max=25; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PS Inj. Time (ms)	summary	high		
trailer_extra	trailer.value.50	Trailer extra value summary: PhiSDM	Off		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PhiSDM	summary	high		
trailer_extra	trailer.value.51	Trailer extra value summary: PhiSDM Flagging	Off		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PhiSDM Flagging	summary	high		
trailer_extra	trailer.value.52	Trailer extra value summary: PhiSDM Iterations	50; numeric_min=50; numeric_max=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PhiSDM Iterations	summary	high		
trailer_extra	trailer.value.53	Trailer extra value summary: PhiSDM Processing Time ms	0; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PhiSDM Processing Time ms	summary	high		
trailer_extra	trailer.value.54	Trailer extra value summary: PrOSA Comp	0.970; 0.973; 0.975; 0.976; 0.977; 0.978; 0.980; 0.982; 0.983; 0.984; 0.985; 0.990; 0.992; 0.993; 0.994; 0.995; 0.999; 1.000; 1.001; 1.005; 1.006; 1.009; 1.010; 1.015; 1.019; 1.022; 1.028; 1.029; 1.031; 1.032; 1.033; 1.035; 1.036; 1.037; 1.038; 1.041; 1.043; 1.045; 1.048; 1.057; 1.069; 1.078; 1.143; 1.151; 1.158; 1.177; 1.286; 1.289; 1.402; 1.438; numeric_min=0.97; numeric_max=4.487; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PrOSA Comp	summary	high		
trailer_extra	trailer.value.55	Trailer extra value summary: PrOSA NumF	0; 1; numeric_min=0; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PrOSA NumF	summary	high		
trailer_extra	trailer.value.56	Trailer extra value summary: PrOSA ScScr	0.792; numeric_min=0.792; numeric_max=0.792		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	PrOSA ScScr	summary	high		
trailer_extra	trailer.value.57	Trailer extra value summary: Q Trans Comp	1.000; numeric_min=1; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Q Trans Comp	summary	high		
trailer_extra	trailer.value.58	Trailer extra value summary: RF Comp. (ppm)	0.00; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	RF Comp. (ppm)	summary	high		
trailer_extra	trailer.value.59	Trailer extra value summary: RawOvFtT	1029021.1; 1031991.1; 1062987.9; 1249168.1; 1410801.6; 1428040.5; 1498670.4; 1582168.5; 1686438.6; 1712167.0; 1730405.6; 1738020.1; 1754645.2; 1756970.9; 1805060.2; 1855272.1; 1859291.0; 1859404.9; 1876653.1; 1892268.8; 1897959.2; 1936525.6; 1942197.4; 1976489.9; 2018205.8; 2033169.8; 2038501.6; 2048028.6; 2051291.0; 2086278.8; 2092003.9; 2118404.0; 2124436.2; 2125415.0; 2160727.0; 2212999.2; 2254407.8; 2274262.2; 2323901.0; 2335861.2; 2336241.8; 2361736.2; 2382773.0; 2383324.5; 2388011.0; 420550.5; 633467.7; 657813.7; 906440.9; 998045.8; numeric_min=8047.5; numeric_max=12789517; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	RawOvFtT	summary	high		
trailer_extra	trailer.value.60	Trailer extra value summary: Res. Dep. Intens	1.059; 1.060; 1.061; 1.063; 1.065; 1.066; 1.067; 1.068; 1.069; 1.070; 1.071; 1.072; 1.073; 1.074; 1.077; 1.081; 1.085; 1.087; 1.091; 1.094; 1.098; 1.100; 1.102; 1.104; 1.114; 1.115; 1.120; 1.124; 1.128; 1.138; 1.144; 1.147; 1.153; 1.157; 1.169; 1.177; 1.181; 1.186; 1.192; 1.207; 1.223; 1.226; 1.229; 1.232; 1.236; 1.238; 1.281; 1.288; 1.290; 1.432; numeric_min=1; numeric_max=7.043; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Res. Dep. Intens	summary	high		
trailer_extra	trailer.value.61	Trailer extra value summary: Resolution Comp. (ppm)	0.03; numeric_min=0.03; numeric_max=0.03		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Resolution Comp. (ppm)	summary	high		
trailer_extra	trailer.value.62	Trailer extra value summary: Scan Event	1; numeric_min=1; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Scan Event	summary	high		
trailer_extra	trailer.value.63	Trailer extra value summary: Scan Segment	1; numeric_min=1; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Scan Segment	summary	high		
trailer_extra	trailer.value.64	Trailer extra value summary: Source CID eV	0.000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Source CID eV	summary	high		
trailer_extra	trailer.value.65	Trailer extra value summary: Space Charge Comp. (ppm)	-0.35; -0.54; -0.76; -0.83; -0.86; -0.89; -1.06; -1.18; -1.19; -1.27; -1.34; -1.42; -1.43; -1.45; -1.47; -1.49; -1.52; -1.53; -1.54; -1.55; -1.59; -1.60; -1.61; -1.62; -1.64; -1.65; -1.67; -1.69; -1.70; -1.73; -1.74; -1.75; -1.78; -1.79; -1.80; -1.81; -1.85; -1.86; -1.88; -1.90; -1.91; -1.92; -1.93; -1.94; -1.95; -1.97; -1.99; -2.00; -2.02; -2.03; numeric_min=-10.56; numeric_max=-0.01; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Space Charge Comp. (ppm)	summary	high		
trailer_extra	trailer.value.66	Trailer extra value summary: Temperature Comp. (ppm)	-14.66; -14.67; -14.68; -14.69; -14.70; -14.71; -14.72; -14.73; -14.74; -14.75; -14.76; -14.77; -14.78; -14.79; -14.80; -14.81; -14.82; -14.83; -14.84; -14.85; -14.86; -14.87; -14.88; numeric_min=-14.88; numeric_max=-14.66		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	Temperature Comp. (ppm)	summary	high		
trailer_extra	trailer.value.67	Trailer extra value summary: t0 FLP	0.00; 350.87; 351.24; 351.73; 352.02; 352.18; 352.34; 352.82; 352.90; 353.07; 353.16; 353.19; 353.25; 353.55; 353.85; 353.86; 354.06; 354.23; 354.28; 354.87; 354.88; 354.99; 355.07; 355.08; 355.27; 357.28; 358.13; 358.14; 360.15; 363.25; 363.26; 365.11; 369.12; 371.23; 445.12; 537.77; 538.02; 538.03; 548.30; 699.39; 813.44; numeric_min=0; numeric_max=813.44		IRawDataPlus.GetTrailerExtraInformation	occurrences=12182; firstScan=1; lastScan=66309	1-66309	1	1	t0 FLP	summary	high		
trailer_extra	trailer.value.68	Trailer extra value summary: AGC	On		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC	summary	high		
trailer_extra	trailer.value.69	Trailer extra value summary: AGC Diag 1	0.0000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC Diag 1	summary	high		
trailer_extra	trailer.value.70	Trailer extra value summary: AGC Diag 2	0.0000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC Diag 2	summary	high		
trailer_extra	trailer.value.71	Trailer extra value summary: AGC Fill	0.01; 0.02; 0.03; 0.04; 0.05; 0.06; 0.07; 0.08; 0.09; 0.10; 0.11; 0.12; 0.13; 0.14; 0.15; 0.16; 0.17; 0.18; 0.19; 0.20; 0.22; 0.23; 0.25; 0.26; 0.27; 0.30; 0.33; 0.35; 0.37; 0.38; 0.39; 0.40; 0.42; 0.44; 0.45; 0.46; 0.47; 0.48; 0.50; 0.52; 0.53; 0.54; 0.56; 0.61; 0.66; 0.68; 0.69; 0.70; 0.76; 1.00; numeric_min=0.01; numeric_max=1; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC Fill	summary	high		
trailer_extra	trailer.value.72	Trailer extra value summary: AGC PS Diag	0; 3501200; numeric_min=0; numeric_max=3501200		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC PS Diag	summary	high		
trailer_extra	trailer.value.73	Trailer extra value summary: AGC PS Mode	-1; -10; -11; -12; -13; -14; -15; -16; -17; -18; -19; -2; -20; -21; -22; -23; -24; -25; -26; -27; -28; -29; -3; -30; -31; -32; -33; -34; -35; -36; -37; -38; -39; -4; -40; -41; -42; -43; -44; -45; -46; -47; -48; -5; -6; -7; -8; -9; numeric_min=-48; numeric_max=-1		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC PS Mode	summary	high		
trailer_extra	trailer.value.74	Trailer extra value summary: AGC Target	1000000; numeric_min=1000000; numeric_max=1000000		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC Target	summary	high		
trailer_extra	trailer.value.75	Trailer extra value summary: AGC Target Adjust	1.00; numeric_min=1; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	AGC Target Adjust	summary	high		
trailer_extra	trailer.value.76	Trailer extra value summary: APD	On		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	APD	summary	high		
trailer_extra	trailer.value.77	Trailer extra value summary: Access Id	0; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Access Id	summary	high		
trailer_extra	trailer.value.78	Trailer extra value summary: Analog In A (V)	0.000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Analog In A (V)	summary	high		
trailer_extra	trailer.value.79	Trailer extra value summary: Analog In B (V)	0.000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Analog In B (V)	summary	high		
trailer_extra	trailer.value.80	Trailer extra value summary: Analyzer Temperature	37.75; 37.76; 37.77; 37.78; 37.79; 37.80; 37.81; 37.82; 37.83; 37.84; 37.85; 37.86; 37.87; 37.88; 37.89; 37.90; 37.91; 37.92; 37.93; 37.94; numeric_min=37.75; numeric_max=37.94		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Analyzer Temperature	summary	high		
trailer_extra	trailer.value.81	Trailer extra value summary: Application Mode	Standard		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Application Mode	summary	high		
trailer_extra	trailer.value.82	Trailer extra value summary: Charge State	2; 3; 4; numeric_min=2; numeric_max=4		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Charge State	summary	high		
trailer_extra	trailer.value.83	Trailer extra value summary: Conversion Parameter B	169482669.4230; 169483190.6719; 169483196.3741; 169483198.3963; 169483203.9327; 169483204.0178; 169483204.1365; 169483204.2185; 169483204.2524; 169483204.4394; 169483204.6082; 169483204.6294; 169483204.6551; 169483204.6673; 169483213.9639; 169483244.6635; 169483357.0325; 169483361.4382; 169483361.8977; 169483382.1455; 169483382.3572; 169483394.2374; 169483395.3018; 169483395.3986; 169483395.7866; 169483402.5920; 169483403.0516; 169483403.5668; 169483415.3241; 169483428.3387; 169483442.0985; 169483451.1441; 169483453.4779; 169483456.4051; 169483456.4597; 169483456.5821; 169483456.6414; 169483460.0426; 169483473.2451; 169483475.7915; 169483481.6829; 169483482.8718; 169483487.5395; 169483502.6399; 169483510.8229; 169483511.3261; 169483511.3898; 169483511.5352; 169483517.3393; 169483536.4753; numeric_min=169481789.7136; numeric_max=169484319.8611; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Conversion Parameter B	summary	high		
trailer_extra	trailer.value.84	Trailer extra value summary: Conversion Parameter C	55009177.7435; 55009516.1098; 55009519.8172; 55009521.1285; 55009524.7239; 55009524.7765; 55009524.8511; 55009524.9082; 55009524.9359; 55009525.0493; 55009525.1485; 55009525.1748; 55009525.1927; 55009525.1970; 55009531.2351; 55009551.1543; 55009624.0962; 55009626.9638; 55009627.2628; 55009640.4009; 55009640.5446; 55009648.2527; 55009648.9479; 55009648.9987; 55009649.2579; 55009653.6730; 55009653.9749; 55009654.3086; 55009661.9463; 55009670.3944; 55009679.3176; 55009685.1898; 55009686.7049; 55009688.6070; 55009688.6413; 55009688.7255; 55009688.7614; 55009690.9782; 55009699.5428; 55009701.2019; 55009705.0179; 55009705.7924; 55009708.8199; 55009718.6195; 55009723.9425; 55009724.2668; 55009724.3041; 55009724.3985; 55009728.1584; 55009740.5833; numeric_min=55008606.691; numeric_max=55010249.1165; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Conversion Parameter C	summary	high		
trailer_extra	trailer.value.85	Trailer extra value summary: Dynamic RT Shift (min)	0.00; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Dynamic RT Shift (min)	summary	high		
trailer_extra	trailer.value.86	Trailer extra value summary: Error in isotopic envelope fit	-1.00; numeric_min=-1; numeric_max=-1		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Error in isotopic envelope fit	summary	high		
trailer_extra	trailer.value.87	Trailer extra value summary: FAIMS Attached	No		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	FAIMS Attached	summary	high		
trailer_extra	trailer.value.88	Trailer extra value summary: FAIMS CV	0.000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	FAIMS CV	summary	high		
trailer_extra	trailer.value.89	Trailer extra value summary: FAIMS Voltage On	No		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	FAIMS Voltage On	summary	high		
trailer_extra	trailer.value.90	Trailer extra value summary: FT Resolution	15000; numeric_min=15000; numeric_max=15000		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	FT Resolution	summary	high		
trailer_extra	trailer.value.91	Trailer extra value summary: Funnel RF Level	40.00; numeric_min=40; numeric_max=40		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Funnel RF Level	summary	high		
trailer_extra	trailer.value.92	Trailer extra value summary: HCD Energy	27.00; numeric_min=27; numeric_max=27		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	HCD Energy	summary	high		
trailer_extra	trailer.value.93	Trailer extra value summary: HCD Energy V	14.26; 14.38; 14.56; 14.74; 14.75; 14.79; 14.80; 14.81; 14.86; 14.87; 14.91; 14.92; 15.01; 15.12; 15.25; 15.28; 15.33; 15.39; 15.57; 15.62; 15.63; 15.68; 15.69; 15.78; 15.87; 15.95; 16.04; 16.10; 16.23; 16.28; 16.31; 16.49; 16.81; 16.82; 16.83; 16.93; 17.00; 17.27; 17.30; 17.35; 17.77; 18.23; 18.30; 18.35; 18.84; 18.88; 22.04; 22.27; 23.52; 23.54; numeric_min=13.64; numeric_max=41.47; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	HCD Energy V	summary	high		
trailer_extra	trailer.value.94	Trailer extra value summary: HCD abs. Offset	14.80; 14.97; 15.23; 15.50; 15.57; 15.58; 15.59; 15.67; 15.69; 15.75; 15.76; 15.89; 16.05; 16.23; 16.28; 16.35; 16.44; 16.70; 16.71; 16.78; 16.80; 16.87; 16.89; 17.02; 17.15; 17.26; 17.39; 17.48; 17.67; 17.74; 17.79; 18.05; 18.51; 18.52; 18.55; 18.68; 18.80; 19.19; 19.23; 19.30; 19.92; 20.58; 20.68; 20.76; 21.47; 21.53; 26.15; 26.48; 28.30; 28.33; numeric_min=13.89; numeric_max=54.47; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	HCD abs. Offset	summary	high		
trailer_extra	trailer.value.95	Trailer extra value summary: Inj Para R	0; 1; numeric_min=0; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Inj Para R	summary	high		
trailer_extra	trailer.value.96	Trailer extra value summary: Injection t0	-0.002; -0.003; -0.004; -0.005; -0.007; -0.009; -0.010; -0.012; -0.013; -0.014; -0.016; -0.017; -0.019; -0.020; -0.021; -0.022; -0.026; -0.033; -0.038; -0.041; -0.060; -0.062; -0.068; -0.077; -0.078; -0.079; -0.090; -0.091; -0.094; -0.096; -0.097; -0.100; -0.101; -0.103; -0.104; -0.113; -0.115; -0.117; -0.118; -0.119; -0.124; -0.127; -0.129; -0.130; -0.150; 0.000; 0.014; 0.026; 0.092; 0.107; numeric_min=-0.185; numeric_max=0.167; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Injection t0	summary	high		
trailer_extra	trailer.value.97	Trailer extra value summary: Ion Injection Time (ms)	10.972; 105.754; 11.051; 11.137; 11.332; 11.496; 11.509; 11.894; 112.703; 113.842; 117.918; 119.000; 12.003; 12.104; 12.828; 13.218; 13.808; 14.680; 15.104; 17.272; 21.123; 21.652; 23.000; 23.509; 32.168; 37.553; 37.985; 38.818; 4.164; 4.373; 4.689; 44.313; 48.130; 49.612; 5.035; 5.377; 5.943; 50.167; 58.070; 7.963; 73.675; 79.992; 8.377; 8.864; 81.617; 82.190; 9.786; 9.842; 91.450; 92.894; numeric_min=4.164; numeric_max=119; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Ion Injection Time (ms)	summary	high		
trailer_extra	trailer.value.98	Trailer extra value summary: Iso Para R	0; 1; numeric_min=0; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Iso Para R	summary	high		
trailer_extra	trailer.value.99	Trailer extra value summary: LC FWHM parameter	8.2; numeric_min=8.2; numeric_max=8.2		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	LC FWHM parameter	summary	high		
trailer_extra	trailer.value.100	Trailer extra value summary: LM Search Window (mmu)	0.0; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	LM Search Window (mmu)	summary	high		
trailer_extra	trailer.value.101	Trailer extra value summary: LM Search Window (ppm)	15.0; numeric_min=15; numeric_max=15		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	LM Search Window (ppm)	summary	high		
trailer_extra	trailer.value.102	Trailer extra value summary: LM m/z-Correction (ppm)	-0.01; -0.07; -0.11; -0.12; -0.14; -0.18; -0.20; -0.22; -0.23; -0.25; -0.26; -0.38; -0.53; -0.68; -0.88; -0.89; -1.03; -1.11; -1.12; -1.16; -1.20; -1.26; -1.31; -2.22; -2.62; -2.94; -3.57; -4.45; -4.59; -7.91; 0.01; 0.10; 0.12; 0.16; 0.17; 0.18; 0.19; 0.20; 0.23; 0.26; 0.28; 0.34; 0.50; 0.53; 0.54; 0.61; 0.65; 0.66; 0.73; 0.76; numeric_min=-9.3; numeric_max=5.4; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	LM m/z-Correction (ppm)	summary	high		
trailer_extra	trailer.value.103	Trailer extra value summary: Last Locking (sec)	0.01; 0.03; 0.04; 0.06; 0.07; 0.08; 0.11; 0.14; 0.15; 0.18; 0.21; 0.22; 0.25; 0.26; 0.29; 0.33; 0.36; 0.37; 0.40; 0.44; 0.47; 0.48; 0.51; 0.55; 0.58; 0.59; 0.62; 0.66; 0.70; 0.73; 0.77; 0.81; 0.84; 0.88; 0.92; 0.95; 0.99; 1.03; 1.06; 1.10; 1.14; 1.17; 1.21; 1.25; 1.28; 1.32; 1.36; 1.39; 1.43; 1.47; numeric_min=0.01; numeric_max=2.76; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Last Locking (sec)	summary	high		
trailer_extra	trailer.value.104	Trailer extra value summary: Lock Mass #1 (m/z)	445.1200; numeric_min=445.12; numeric_max=445.12		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Lock Mass #1 (m/z)	summary	high		
trailer_extra	trailer.value.105	Trailer extra value summary: Lock Mass #2 (m/z)	0.0000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Lock Mass #2 (m/z)	summary	high		
trailer_extra	trailer.value.106	Trailer extra value summary: Lock Mass #3 (m/z)	0.0000; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Lock Mass #3 (m/z)	summary	high		
trailer_extra	trailer.value.107	Trailer extra value summary: MS2 Isolation Offset	0.00; numeric_min=0; numeric_max=0		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	MS2 Isolation Offset	summary	high		
trailer_extra	trailer.value.108	Trailer extra value summary: MS2 Isolation Width	1.40; numeric_min=1.4; numeric_max=1.4		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	MS2 Isolation Width	summary	high		
trailer_extra	trailer.value.109	Trailer extra value summary: Master Index	1; numeric_min=1; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Master Index	summary	high		
trailer_extra	trailer.value.110	Trailer extra value summary: Master Scan Number	1; 10; 125; 127; 130; 137; 148; 149; 15; 158; 17; 170; 171; 184; 192; 200; 202; 218; 228; 230; 233; 248; 250; 254; 257; 287; 290; 30; 302; 313; 333; 338; 354; 356; 361; 366; 368; 374; 389; 400; 405; 413; 45; 57; 59; 70; 73; 86; 94; 97; numeric_min=1; numeric_max=66286; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Master Scan Number	summary	high		
trailer_extra	trailer.value.111	Trailer extra value summary: Max. Ion Time (ms)	119.00; 23.00; 84.50; 84.99; 85.02; 85.26; 85.54; 85.60; 85.73; 85.83; 85.88; 85.89; 86.00; 86.12; 86.25; 86.38; 86.54; 86.73; 86.78; 86.98; 87.22; 87.83; 88.05; 88.45; 88.53; 88.57; 88.60; 88.92; 89.20; 89.50; 89.54; 89.72; 89.87; 90.14; 90.42; 90.83; 90.99; 92.24; 92.27; 93.00; 93.29; 93.55; 93.68; 94.06; 94.50; 94.52; 94.64; 95.20; 95.24; 95.47; numeric_min=23; numeric_max=119; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Max. Ion Time (ms)	summary	high		
trailer_extra	trailer.value.112	Trailer extra value summary: Micro Scan Count	1; numeric_min=1; numeric_max=1		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Micro Scan Count	summary	high		
trailer_extra	trailer.value.113	Trailer extra value summary: Mild Trapping Mode	Off		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Mild Trapping Mode	summary	high		
trailer_extra	trailer.value.114	Trailer extra value summary: Monoisotopic M/Z	0.0000; 349.8998; 350.8629; 350.9152; 354.8727; 360.8692; 362.2761; 367.0692; 367.0704; 367.2296; 368.8363; 368.8740; 368.9245; 369.2097; 371.1682; 372.8513; 372.8828; 379.8840; 379.9074; 385.2362; 385.3307; 386.8473; 388.9319; 394.9043; 396.8298; 396.8299; 398.8647; 405.2997; 407.9197; 410.8304; 410.8814; 412.8599; 412.8602; 412.9148; 416.3374; 417.0156; 418.8719; 425.9315; 427.3764; 428.2826; 436.8800; 454.8737; 457.8613; 477.3614; 487.1973; 488.8590; 506.7805; 579.5881; 586.8410; 626.2338; numeric_min=0; numeric_max=1199.3559; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Monoisotopic M/Z	summary	high		
trailer_extra	trailer.value.115	Trailer extra value summary: Multi Inject Info	IT=100; IT=105; IT=106; IT=109; IT=11; IT=112; IT=113; IT=114; IT=118; IT=119; IT=12; IT=13; IT=14; IT=15; IT=17; IT=21; IT=22; IT=23; IT=24; IT=32; IT=38; IT=39; IT=4.2; IT=4.4; IT=4.7; IT=42; IT=43; IT=44; IT=46; IT=48; IT=5; IT=5.4; IT=5.9; IT=50; IT=58; IT=60; IT=61; IT=65; IT=70; IT=74; IT=78; IT=8; IT=8.4; IT=8.9; IT=80; IT=82; IT=89; IT=9.8; IT=91; IT=93; numeric_min=4.2; numeric_max=119; unique_values_truncated_at=50		IRawDataPlus.GetTrailerExtraInformation	occurrences=54142; firstScan=4; lastScan=66324	4-66324	2	4	Multi Inject Info	summary	high		
